Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
MJ Henry,10.0,0,74,2,7.40,37.00,30.0,,ODI v Australia,Sydney,4 Dec 2016,ODI # 3811
MJ Henry,10.0,0,91,0,9.10,-,-,,ODI v Australia,Canberra,6 Dec 2016,ODI # 3812
MJ Henry,8.0,0,53,2,6.62,26.50,24.0,,ODI v Bangladesh,Nelson,31 Dec 2016,ODI # 3816
MJ Henry,4.0,0,44,1,11.00,44.00,24.0,,T20I v Bangladesh,Napier,3 Jan 2017,T20I # 574
MJ Henry,35.0,6,113,5,3.22,22.60,42.0,,Test v South Africa,Hamilton,25 Mar 2017,Test # 2257
MJ Henry,8.0,1,36,3,4.50,12.00,16.0,,ODI v Ireland,Dublin (Malahide),21 May 2017,ODI # 3870
MJ Henry,10.0,0,49,0,4.90,-,-,,ODI v Bangladesh,Dublin,24 May 2017,ODI # 3871
MJ Henry,35.0,7,96,3,2.74,32.00,70.0,,Test v West Indies,Wellington,1 Dec 2017,Test # 2284
MJ Henry,7.0,0,36,0,5.14,-,-,,ODI v West Indies,Christchurch,23 Dec 2017,ODI # 3944
MJ Henry,5.0,1,18,2,3.60,9.00,15.0,,ODI v West Indies,Christchurch,26 Dec 2017,ODI # 3945
MJ Henry,10.0,1,53,4,5.30,13.25,15.0,,ODI v Pakistan,Wellington,19 Jan 2018,ODI # 3957
MJ Henry,10.0,0,53,1,5.30,53.00,60.0,,ODI v Pakistan,Dubai (DSC),11 Nov 2018,ODI # 4070
MJ Henry,10.0,0,87,1,8.70,87.00,60.0,,ODI v Sri Lanka,Mount Maunganui,3 Jan 2019,ODI # 4074
MJ Henry,9.2,1,52,2,5.57,26.00,28.0,,ODI v Sri Lanka,Mount Maunganui,5 Jan 2019,ODI # 4075
MJ Henry,8.0,0,62,0,7.75,-,-,,ODI v Sri Lanka,Nelson,8 Jan 2019,ODI # 4076
MJ Henry,8.0,2,30,0,3.75,-,-,,ODI v India,Hamilton,31 Jan 2019,ODI # 4091
MJ Henry,10.0,1,35,4,3.50,8.75,15.0,,ODI v India,Wellington,3 Feb 2019,ODI # 4092
MJ Henry,9.0,1,48,2,5.33,24.00,27.0,,ODI v Bangladesh,Napier,13 Feb 2019,ODI # 4093
MJ Henry,10.0,2,30,1,3.00,30.00,60.0,,ODI v Bangladesh,Christchurch,16 Feb 2019,ODI # 4094
MJ Henry,24.0,3,107,2,4.45,53.50,72.0,,Test v Bangladesh,Wellington,8 Mar 2019,Test # 2350
MJ Henry,7.0,0,29,3,4.14,9.66,14.0,,ODI v Sri Lanka,Cardiff,1 Jun 2019,ODI # 4145
MJ Henry,9.2,0,47,4,5.03,11.75,14.0,,ODI v Bangladesh,The Oval,5 Jun 2019,ODI # 4151
MJ Henry,8.0,0,50,0,6.25,-,-,,ODI v Afghanistan,Taunton,8 Jun 2019,ODI # 4154
MJ Henry,10.0,2,34,0,3.40,-,-,,ODI v South Africa,Birmingham,19 Jun 2019,ODI # 4165
MJ Henry,9.0,0,76,1,8.44,76.00,54.0,,ODI v West Indies,Manchester,22 Jun 2019,ODI # 4170
MJ Henry,7.0,0,25,0,3.57,-,-,,ODI v Pakistan,Birmingham,26 Jun 2019,ODI # 4174
MJ Henry,10.0,0,54,2,5.40,27.00,30.0,,ODI v England,Chester-le-Street,3 Jul 2019,ODI # 4183
MJ Henry,10.0,1,37,3,3.70,12.33,20.0,,ODI v India,Manchester,9 Jul 2019,ODI # 4190
MJ Henry,10.0,2,40,1,4.00,40.00,60.0,,ODI v England,Lord's,14 Jul 2019,ODI # 4192
MJ Henry,33.0,6,87,1,2.63,87.00,198.0,,Test v England,Hamilton,29 Nov 2019,Test # 2371
MJ Henry,44.0,5,148,2,3.36,74.00,132.0,,Test v Australia,Sydney,3 Jan 2020,Test # 2378
MJ Henry,32.0,7,93,1,2.90,93.00,192.0,,Test v Pakistan,Christchurch,3 Jan 2021,Test # 2400
MJ Henry,9.0,1,26,1,2.88,26.00,54.0,,ODI v Bangladesh,Dunedin,20 Mar 2021,ODI # 4279
MJ Henry,10.0,3,48,1,4.80,48.00,60.0,,ODI v Bangladesh,Christchurch,23 Mar 2021,ODI # 4280
MJ Henry,10.0,2,27,4,2.70,6.75,15.0,,ODI v Bangladesh,Wellington,26 Mar 2021,ODI # 4282
MJ Henry,38.0,9,114,6,3.00,19.00,38.0,,Test v England,Birmingham,10 Jun 2021,Test # 2423
MJ Henry,26.0,11,55,9,2.11,6.11,17.3,,Test v South Africa,Christchurch,17 Feb 2022,Test # 2450
MJ Henry,59.0,15,171,5,2.89,34.20,70.8,,Test v South Africa,Christchurch,25 Feb 2022,Test # 2451
MJ Henry,8.0,1,31,1,3.87,31.00,48.0,,ODI v Netherlands,Mount Maunganui,29 Mar 2022,ODI # 4378
MJ Henry,7.3,1,36,4,4.80,9.00,11.2,,ODI v Netherlands,Hamilton,4 Apr 2022,ODI # 4383
MJ Henry,42.0,8,195,2,4.64,97.50,126.0,,Test v England,Nottingham,10 Jun 2022,Test # 2465
MJ Henry,10.0,1,62,1,6.20,62.00,60.0,,ODI v Ireland,Dublin (Malahide),10 Jul 2022,ODI # 4419
MJ Henry,9.0,3,40,2,4.44,20.00,27.0,,ODI v Ireland,Dublin (Malahide),12 Jul 2022,ODI # 4423
MJ Henry,10.0,0,68,4,6.80,17.00,15.0,,ODI v Ireland,Dublin (Malahide),15 Jul 2022,ODI # 4429
MJ Henry,10.0,0,50,2,5.00,25.00,30.0,,ODI v Australia,Cairns,6 Sep 2022,ODI # 4461
MJ Henry,10.0,0,33,3,3.30,11.00,20.0,,ODI v Australia,Cairns,8 Sep 2022,ODI # 4462
MJ Henry,10.0,1,48,0,4.80,-,-,,ODI v India,Auckland,25 Nov 2022,ODI # 4483
MJ Henry,4.0,0,20,1,5.00,20.00,24.0,,ODI v India,Hamilton,27 Nov 2022,ODI # 4487
MJ Henry,10.0,2,29,0,2.90,-,-,,ODI v India,Christchurch,30 Nov 2022,ODI # 4489
MJ Henry,49.0,12,127,2,2.59,63.50,147.0,,Test v Pakistan,Karachi,2 Jan 2023,Test # 2487
MJ Henry,44.0,6,175,6,3.97,29.16,44.0,,Test v England,Wellington,24 Feb 2023,Test # 2494
MJ Henry,54.0,13,151,7,2.79,21.57,46.2,,Test v Sri Lanka,Christchurch,9 Mar 2023,Test # 2498
MJ Henry,49.0,14,103,4,2.10,25.75,73.5,,Test v Sri Lanka,Wellington,17 Mar 2023,Test # 2500
MJ Henry,6.0,2,12,0,2.00,-,-,,ODI v Sri Lanka,Auckland,25 Mar 2023,ODI # 4548
MJ Henry,10.0,2,14,3,1.40,4.66,20.0,,ODI v Sri Lanka,Hamilton,31 Mar 2023,ODI # 4557
MJ Henry,4.0,0,33,0,8.25,-,-,,T20I v Sri Lanka,Queenstown,8 Apr 2023,T20I # 2041
MJ Henry,4.0,0,32,3,8.00,10.66,8.0,,T20I v Pakistan,Lahore,14 Apr 2023,T20I # 2045
MJ Henry,4.0,0,29,2,7.25,14.50,12.0,,T20I v Pakistan,Lahore,15 Apr 2023,T20I # 2046
MJ Henry,4.0,0,27,1,6.75,27.00,24.0,,T20I v Pakistan,Lahore,17 Apr 2023,T20I # 2047
MJ Henry,-,-,-,-,-,-,-,,T20I v Pakistan,Rawalpindi,20 Apr 2023,T20I # 2048
MJ Henry,10.0,0,45,0,4.50,-,-,,ODI v Pakistan,Rawalpindi,27 Apr 2023,ODI # 4569
MJ Henry,9.2,1,59,1,6.32,59.00,56.0,,ODI v Pakistan,Rawalpindi,29 Apr 2023,ODI # 4571
MJ Henry,10.0,2,54,3,5.40,18.00,20.0,,ODI v Pakistan,Karachi,3 May 2023,ODI # 4573
MJ Henry,10.0,1,65,3,6.50,21.66,20.0,,ODI v Pakistan,Karachi,5 May 2023,ODI # 4574
MJ Henry,8.1,1,47,1,5.75,47.00,49.0,,ODI v Pakistan,Karachi,7 May 2023,ODI # 4575
MJ Henry,4.0,0,21,1,5.25,21.00,24.0,,T20I v England,Birmingham,3 Sep 2023,T20I # 2231
MJ Henry,4.0,0,31,1,7.75,31.00,24.0,,T20I v England,Nottingham,5 Sep 2023,T20I # 2232
MJ Henry,10.0,0,45,0,4.50,-,-,,ODI v England,Cardiff,8 Sep 2023,ODI # 4636
MJ Henry,7.0,0,42,1,6.00,42.00,42.0,,ODI v England,Southampton,10 Sep 2023,ODI # 4640
MJ Henry,10.0,0,69,2,6.90,34.50,30.0,,ODI v England,Lord's,15 Sep 2023,ODI # 4647
MJ Henry,10.0,1,48,3,4.80,16.00,20.0,,ODI v England,Ahmedabad,5 Oct 2023,ODI # 4658
MJ Henry,8.3,0,40,3,4.70,13.33,17.0,,ODI v Netherlands,Hyderabad,9 Oct 2023,ODI # 4663
MJ Henry,10.0,0,58,2,5.80,29.00,30.0,,ODI v Bangladesh,Chennai,13 Oct 2023,ODI # 4668
MJ Henry,5.0,2,16,1,3.20,16.00,30.0,,ODI v Afghanistan,Chennai,18 Oct 2023,ODI # 4673
MJ Henry,9.0,0,55,1,6.11,55.00,54.0,,ODI v India,Dharamsala,22 Oct 2023,ODI # 4678
MJ Henry,6.2,0,67,1,10.57,67.00,38.0,,ODI v Australia,Dharamsala,28 Oct 2023,ODI # 4684
MJ Henry,5.3,0,31,0,5.63,-,-,,ODI v South Africa,Pune,1 Nov 2023,ODI # 4689
Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
JR Hazlewood,7.0,0,41,1,5.85,41.00,42.0,,ODI v England,Southampton,22 Jun 2010,ODI # 3000
JR Hazlewood,4.0,0,36,1,9.00,36.00,24.0,,T20I v West Indies,Brisbane,13 Feb 2013,T20I # 303
JR Hazlewood,4.0,0,43,2,10.75,21.50,12.0,,T20I v England,Southampton,29 Aug 2013,T20I # 328
JR Hazlewood,2.0,0,6,0,3.00,-,-,,ODI v England,Birmingham,11 Sep 2013,ODI # 3414
JR Hazlewood,4.0,0,46,0,11.50,-,-,,T20I v England,Hobart,29 Jan 2014,T20I # 354
JR Hazlewood,4.0,0,30,4,7.50,7.50,6.0,,T20I v England,Melbourne,31 Jan 2014,T20I # 355
JR Hazlewood,10.0,0,50,1,5.00,50.00,60.0,,ODI v South Africa,Perth,14 Nov 2014,ODI # 3545
JR Hazlewood,9.4,2,31,5,3.20,6.20,11.6,,ODI v South Africa,Perth,16 Nov 2014,ODI # 3546
JR Hazlewood,9.3,0,51,3,5.36,17.00,19.0,,ODI v South Africa,Canberra,19 Nov 2014,ODI # 3548
JR Hazlewood,9.0,1,52,0,5.77,-,-,,ODI v South Africa,Sydney,23 Nov 2014,ODI # 3551
JR Hazlewood,39.2,6,142,7,3.61,20.28,33.7,,Test v India,Brisbane,17 Dec 2014,Test # 2149
JR Hazlewood,40.0,9,115,2,2.87,57.50,120.0,,Test v India,Melbourne,26 Dec 2014,Test # 2152
JR Hazlewood,46.0,15,95,3,2.06,31.66,92.0,,Test v India,Sydney,6 Jan 2015,Test # 2156
JR Hazlewood,5.0,0,25,0,5.00,-,-,,ODI v India,Sydney,26 Jan 2015,ODI # 3592
JR Hazlewood,6.1,2,13,2,2.10,6.50,18.5,,ODI v England,Perth,1 Feb 2015,ODI # 3597
JR Hazlewood,6.5,0,45,0,6.58,-,-,,ODI v England,Melbourne,14 Feb 2015,ODI # 3600
JR Hazlewood,8.0,1,25,2,3.12,12.50,24.0,,ODI v Afghanistan,Perth,4 Mar 2015,ODI # 3623
JR Hazlewood,10.0,1,35,4,3.50,8.75,15.0,,ODI v Pakistan,Adelaide,20 Mar 2015,ODI # 3642
JR Hazlewood,10.0,1,41,1,4.10,41.00,60.0,,ODI v India,Sydney,26 Mar 2015,ODI # 3645
JR Hazlewood,8.0,2,30,0,3.75,-,-,,ODI v New Zealand,Melbourne,29 Mar 2015,ODI # 3646
JR Hazlewood,31.0,14,50,5,1.61,10.00,37.2,,Test v West Indies,Roseau,3 Jun 2015,Test # 2164
JR Hazlewood,25.5,13,56,7,2.16,8.00,22.1,,Test v West Indies,Kingston,11 Jun 2015,Test # 2166
JR Hazlewood,36.0,10,132,5,3.66,26.40,43.2,,Test v England,Cardiff,8 Jul 2015,Test # 2170
JR Hazlewood,30.0,4,88,5,2.93,17.60,36.0,,Test v England,Lord's,16 Jul 2015,Test # 2171
JR Hazlewood,22.0,0,95,4,4.31,23.75,33.0,,Test v England,Birmingham,29 Jul 2015,Test # 2173
JR Hazlewood,24.0,4,97,2,4.04,48.50,72.0,,Test v England,Nottingham,6 Aug 2015,Test # 2175
JR Hazlewood,39.0,8,138,3,3.53,46.00,78.0,,Test v New Zealand,Brisbane,5 Nov 2015,Test # 2185
JR Hazlewood,38.0,5,137,1,3.60,137.00,228.0,,Test v New Zealand,Perth,13 Nov 2015,Test # 2187
JR Hazlewood,42.1,7,136,9,3.22,15.11,28.1,,Test v New Zealand,Adelaide,27 Nov 2015,Test # 2190
JR Hazlewood,28.3,8,78,7,2.73,11.14,24.4,,Test v West Indies,Hobart,10 Dec 2015,Test # 2193
JR Hazlewood,41.0,12,89,0,2.17,-,-,,Test v West Indies,Melbourne,26 Dec 2015,Test # 2195
JR Hazlewood,18.0,5,49,1,2.72,49.00,108.0,,Test v West Indies,Sydney,3 Jan 2016,Test # 2198
JR Hazlewood,10.0,0,41,1,4.10,41.00,60.0,,ODI v India,Perth,12 Jan 2016,ODI # 3723
JR Hazlewood,10.0,1,68,2,6.80,34.00,30.0,,ODI v New Zealand,Auckland,3 Feb 2016,ODI # 3731
JR Hazlewood,10.0,0,61,3,6.10,20.33,20.0,,ODI v New Zealand,Wellington,6 Feb 2016,ODI # 3733
JR Hazlewood,10.0,0,45,2,4.50,22.50,30.0,,ODI v New Zealand,Hamilton,8 Feb 2016,ODI # 3735
JR Hazlewood,43.0,9,117,6,2.72,19.50,43.0,,Test v New Zealand,Wellington,12 Feb 2016,Test # 2201
JR Hazlewood,52.0,16,190,3,3.65,63.33,104.0,,Test v New Zealand,Christchurch,20 Feb 2016,Test # 2202
JR Hazlewood,4.0,0,50,0,12.50,-,-,,T20I v South Africa,Johannesburg,6 Mar 2016,T20I # 520
JR Hazlewood,4.0,0,26,1,6.50,26.00,24.0,,T20I v Pakistan,Mohali,25 Mar 2016,T20I # 548
JR Hazlewood,4.0,0,38,0,9.50,-,-,,T20I v India,Mohali,27 Mar 2016,T20I # 553
JR Hazlewood,3.0,0,13,0,4.33,-,-,,ODI v West Indies,Providence,5 Jun 2016,ODI # 3740
JR Hazlewood,10.0,3,20,2,2.00,10.00,30.0,,ODI v South Africa,Providence,7 Jun 2016,ODI # 3741
JR Hazlewood,9.4,0,52,3,5.37,17.33,19.3,,ODI v South Africa,Basseterre,11 Jun 2016,ODI # 3743
JR Hazlewood,9.0,0,46,0,5.11,-,-,,ODI v West Indies,Basseterre,13 Jun 2016,ODI # 3745
JR Hazlewood,-,-,-,-,-,-,-,,ODI v South Africa,Bridgetown,19 Jun 2016,ODI # 3750
JR Hazlewood,10.0,3,40,1,4.00,40.00,60.0,,ODI v West Indies,Bridgetown,21 Jun 2016,ODI # 3752
JR Hazlewood,9.4,1,50,5,5.17,10.00,11.6,,ODI v West Indies,Bridgetown,26 Jun 2016,ODI # 3756
JR Hazlewood,28.4,7,80,5,2.79,16.00,34.4,,Test v Sri Lanka,Pallekele,26 Jul 2016,Test # 2209
JR Hazlewood,24.0,6,64,2,2.66,32.00,72.0,,Test v Sri Lanka,Galle,4 Aug 2016,Test # 2213
JR Hazlewood,32.0,6,85,0,2.65,-,-,,Test v Sri Lanka,Colombo (SSC),13 Aug 2016,Test # 2217
JR Hazlewood,10.0,0,56,0,5.60,-,-,,ODI v Sri Lanka,Colombo (RPS),21 Aug 2016,ODI # 3768
JR Hazlewood,10.0,0,51,1,5.10,51.00,60.0,,ODI v Sri Lanka,Dambulla,28 Aug 2016,ODI # 3772
JR Hazlewood,54.0,13,177,5,3.27,35.40,64.8,,Test v South Africa,Perth,3 Nov 2016,Test # 2230
JR Hazlewood,30.5,10,89,6,2.88,14.83,30.8,,Test v South Africa,Hobart,12 Nov 2016,Test # 2233
JR Hazlewood,42.0,13,109,6,2.59,18.16,42.0,,Test v South Africa,Adelaide,24 Nov 2016,Test # 2236
JR Hazlewood,10.0,0,49,3,4.90,16.33,20.0,,ODI v New Zealand,Sydney,4 Dec 2016,ODI # 3811
JR Hazlewood,9.0,1,42,2,4.66,21.00,27.0,,ODI v New Zealand,Canberra,6 Dec 2016,ODI # 3812
JR Hazlewood,7.0,1,22,1,3.14,22.00,42.0,,ODI v New Zealand,Melbourne,9 Dec 2016,ODI # 3813
JR Hazlewood,56.0,12,121,3,2.16,40.33,112.0,,Test v Pakistan,Brisbane,15 Dec 2016,Test # 2240
JR Hazlewood,45.3,14,89,5,1.95,17.80,54.6,,Test v Pakistan,Melbourne,26 Dec 2016,Test # 2242
JR Hazlewood,45.5,14,84,7,1.83,12.00,39.2,,Test v Pakistan,Sydney,3 Jan 2017,Test # 2245
JR Hazlewood,10.0,2,32,0,3.20,-,-,,ODI v Pakistan,Melbourne,15 Jan 2017,ODI # 3818
JR Hazlewood,10.0,0,32,3,3.20,10.66,20.0,,ODI v Pakistan,Perth,19 Jan 2017,ODI # 3820
JR Hazlewood,8.5,0,54,3,6.11,18.00,17.6,,ODI v Pakistan,Sydney,22 Jan 2017,ODI # 3822
JR Hazlewood,10.0,0,74,1,7.40,74.00,60.0,,ODI v Pakistan,Adelaide,26 Jan 2017,ODI # 3826
JR Hazlewood,10.0,0,48,1,4.80,48.00,60.0,,ODI v New Zealand,Auckland,30 Jan 2017,ODI # 3829
JR Hazlewood,10.0,0,44,2,4.40,22.00,30.0,,ODI v New Zealand,Hamilton,5 Feb 2017,ODI # 3832
JR Hazlewood,9.0,3,18,1,2.00,18.00,54.0,,Test v India,Pune,23 Feb 2017,Test # 2250
JR Hazlewood,35.0,7,109,6,3.11,18.16,35.0,,Test v India,Bengaluru,4 Mar 2017,Test # 2251
JR Hazlewood,44.0,10,103,1,2.34,103.00,264.0,,Test v India,Ranchi,16 Mar 2017,Test # 2256
JR Hazlewood,31.0,10,65,1,2.09,65.00,186.0,,Test v India,Dharamsala,25 Mar 2017,Test # 2258
JR Hazlewood,9.0,0,52,6,5.77,8.66,9.0,,ODI v New Zealand,Birmingham,2 Jun 2017,ODI # 3876
JR Hazlewood,10.0,0,40,1,4.00,40.00,60.0,,ODI v Bangladesh,The Oval,5 Jun 2017,ODI # 3879
JR Hazlewood,9.0,0,50,2,5.55,25.00,27.0,,ODI v England,Birmingham,10 Jun 2017,ODI # 3885
JR Hazlewood,19.1,7,42,0,2.19,-,-,,Test v Bangladesh,Mirpur,27 Aug 2017,Test # 2272
JR Hazlewood,38.4,9,103,4,2.66,25.75,58.0,,Test v England,Brisbane,23 Nov 2017,Test # 2282
JR Hazlewood,36.0,10,105,3,2.91,35.00,72.0,,Test v England,Adelaide,2 Dec 2017,Test # 2285
JR Hazlewood,46.0,15,140,8,3.04,17.50,34.5,,Test v England,Perth,14 Dec 2017,Test # 2288
JR Hazlewood,30.0,5,95,3,3.16,31.66,60.0,,Test v England,Melbourne,26 Dec 2017,Test # 2289
JR Hazlewood,40.1,10,101,3,2.51,33.66,80.3,,Test v England,Sydney,4 Jan 2018,Test # 2291
JR Hazlewood,10.0,0,58,2,5.80,29.00,30.0,,ODI v England,Sydney,21 Jan 2018,ODI # 3960
JR Hazlewood,10.0,0,39,3,3.90,13.00,20.0,,ODI v England,Adelaide,26 Jan 2018,ODI # 3966
JR Hazlewood,9.0,0,51,0,5.66,-,-,,ODI v England,Perth,28 Jan 2018,ODI # 3968
JR Hazlewood,28.4,7,92,4,3.20,23.00,43.0,,Test v South Africa,Durban,1 Mar 2018,Test # 2297
JR Hazlewood,36.0,5,124,3,3.44,41.33,72.0,,Test v South Africa,Gqeberha,9 Mar 2018,Test # 2298
JR Hazlewood,48.2,9,128,5,2.64,25.60,58.0,,Test v South Africa,Cape Town,22 Mar 2018,Test # 2300
JR Hazlewood,47.0,9,127,0,2.70,-,-,,Test v South Africa,Johannesburg,30 Mar 2018,Test # 2302
JR Hazlewood,8.0,2,41,0,5.12,-,-,,ODI v South Africa,Perth,4 Nov 2018,ODI # 4065
JR Hazlewood,10.0,0,42,2,4.20,21.00,30.0,,ODI v South Africa,Adelaide,9 Nov 2018,ODI # 4067
JR Hazlewood,10.0,1,53,1,5.30,53.00,60.0,,ODI v South Africa,Hobart,11 Nov 2018,ODI # 4069
JR Hazlewood,43.0,16,95,4,2.20,23.75,64.5,,Test v India,Adelaide,6 Dec 2018,Test # 2333
JR Hazlewood,32.0,11,90,4,2.81,22.50,48.0,,Test v India,Perth,14 Dec 2018,Test # 2334
JR Hazlewood,42.1,13,108,3,2.56,36.00,84.3,,Test v India,Melbourne,26 Dec 2018,Test # 2337
JR Hazlewood,35.0,11,105,2,3.00,52.50,105.0,,Test v India,Sydney,3 Jan 2019,Test # 2339
JR Hazlewood,35.0,7,101,3,2.88,33.66,70.0,,Test v England,Lord's,14 Aug 2019,Test # 2355
JR Hazlewood,43.5,13,115,9,2.62,12.77,29.2,,Test v England,Leeds,22 Aug 2019,Test # 2357
JR Hazlewood,42.3,11,88,6,2.07,14.66,42.5,,Test v England,Manchester,4 Sep 2019,Test # 2360
JR Hazlewood,40.0,12,133,2,3.32,66.50,120.0,,Test v England,The Oval,12 Sep 2019,Test # 2362
JR Hazlewood,41.0,9,109,6,2.65,18.16,41.0,,Test v Pakistan,Brisbane,21 Nov 2019,Test # 2368
JR Hazlewood,37.0,6,111,4,3.00,27.75,55.5,,Test v Pakistan,Adelaide,29 Nov 2019,Test # 2372
JR Hazlewood,1.2,1,0,1,0.00,0.00,8.0,,Test v New Zealand,Perth,12 Dec 2019,Test # 2374
JR Hazlewood,9.3,1,55,1,5.78,55.00,57.0,,ODI v India,Bengaluru,19 Jan 2020,ODI # 4233
JR Hazlewood,10.0,0,63,1,6.30,63.00,60.0,,ODI v South Africa,Paarl,29 Feb 2020,ODI # 4248
JR Hazlewood,10.0,1,37,2,3.70,18.50,30.0,,ODI v South Africa,Potchefstroom,7 Mar 2020,ODI # 4254
JR Hazlewood,10.0,0,37,2,3.70,18.50,30.0,,ODI v New Zealand,Sydney,13 Mar 2020,ODI # 4255
JR Hazlewood,4.0,0,23,1,5.75,23.00,24.0,,T20I v England,Southampton,8 Sep 2020,T20I # 1097
JR Hazlewood,10.0,3,26,3,2.60,8.66,20.0,,ODI v England,Manchester,11 Sep 2020,ODI # 4259
JR Hazlewood,10.0,2,27,1,2.70,27.00,60.0,,ODI v England,Manchester,13 Sep 2020,ODI # 4260
JR Hazlewood,10.0,0,68,0,6.80,-,-,,ODI v England,Manchester,16 Sep 2020,ODI # 4261
JR Hazlewood,10.0,0,55,3,5.50,18.33,20.0,,ODI v India,Sydney,27 Nov 2020,ODI # 4265
JR Hazlewood,9.0,0,59,2,6.55,29.50,27.0,,ODI v India,Sydney,29 Nov 2020,ODI # 4266
JR Hazlewood,10.0,1,66,1,6.60,66.00,60.0,,ODI v India,Canberra,2 Dec 2020,ODI # 4267
JR Hazlewood,4.0,0,39,0,9.75,-,-,,T20I v India,Canberra,4 Dec 2020,T20I # 1114
JR Hazlewood,25.0,9,55,6,2.20,9.16,25.0,,Test v India,Adelaide,17 Dec 2020,Test # 2396
JR Hazlewood,26.0,7,61,1,2.34,61.00,156.0,,Test v India,Melbourne,26 Dec 2020,Test # 2398
JR Hazlewood,47.0,22,82,4,1.74,20.50,70.5,,Test v India,Sydney,7 Jan 2021,Test # 2402
JR Hazlewood,46.4,11,131,6,2.80,21.83,46.6,,Test v India,Brisbane,15 Jan 2021,Test # 2404
JR Hazlewood,4.0,1,12,3,3.00,4.00,8.0,,T20I v West Indies,Gros Islet,9 Jul 2021,T20I # 1185
JR Hazlewood,4.0,0,39,1,9.75,39.00,24.0,,T20I v West Indies,Gros Islet,10 Jul 2021,T20I # 1188
JR Hazlewood,3.0,0,33,0,11.00,-,-,,T20I v West Indies,Gros Islet,12 Jul 2021,T20I # 1189
JR Hazlewood,4.0,0,32,0,8.00,-,-,,T20I v West Indies,Gros Islet,16 Jul 2021,T20I # 1192
JR Hazlewood,6.0,1,11,3,1.83,3.66,12.0,,ODI v West Indies,Bridgetown,20 Jul 2021,ODI # 4310
JR Hazlewood,8.0,1,18,2,2.25,9.00,24.0,,ODI v West Indies,Bridgetown,26 Jul 2021,ODI # 4313
JR Hazlewood,4.0,0,24,3,6.00,8.00,8.0,,T20I v Bangladesh,Mirpur,3 Aug 2021,T20I # 1210
JR Hazlewood,3.4,0,21,1,5.72,21.00,22.0,,T20I v Bangladesh,Mirpur,4 Aug 2021,T20I # 1212
JR Hazlewood,4.0,0,16,2,4.00,8.00,12.0,,T20I v Bangladesh,Mirpur,6 Aug 2021,T20I # 1216
JR Hazlewood,4.0,0,24,2,6.00,12.00,12.0,,T20I v Bangladesh,Mirpur,7 Aug 2021,T20I # 1218
JR Hazlewood,4.0,1,19,2,4.75,9.50,12.0,,T20I v South Africa,Abu Dhabi,23 Oct 2021,T20I # 1351
JR Hazlewood,4.0,0,26,0,6.50,-,-,,T20I v Sri Lanka,Dubai (DSC),28 Oct 2021,T20I # 1374
JR Hazlewood,2.0,0,18,0,9.00,-,-,,T20I v England,Dubai (DSC),30 Oct 2021,T20I # 1379
JR Hazlewood,2.0,0,8,2,4.00,4.00,6.0,,T20I v Bangladesh,Dubai (DSC),4 Nov 2021,T20I # 1391
JR Hazlewood,4.0,0,39,4,9.75,9.75,6.0,,T20I v West Indies,Abu Dhabi,6 Nov 2021,T20I # 1398
JR Hazlewood,4.0,0,49,0,12.25,-,-,,T20I v Pakistan,Dubai (DSC),11 Nov 2021,T20I # 1420
JR Hazlewood,4.0,0,16,3,4.00,5.33,8.0,,T20I v New Zealand,Dubai (DSC),14 Nov 2021,T20I # 1428
JR Hazlewood,27.0,10,74,3,2.74,24.66,54.0,,Test v England,Brisbane,8 Dec 2021,Test # 2440
JR Hazlewood,4.0,0,12,4,3.00,3.00,6.0,,T20I v Sri Lanka,Sydney,11 Feb 2022,T20I # 1458
JR Hazlewood,4.0,0,22,3,5.50,7.33,8.0,,T20I v Sri Lanka,Sydney,13 Feb 2022,T20I # 1463
JR Hazlewood,4.0,0,31,1,7.75,31.00,24.0,,T20I v Sri Lanka,Canberra,15 Feb 2022,T20I # 1466
JR Hazlewood,31.0,6,61,0,1.96,-,-,,Test v Pakistan,Rawalpindi,4 Mar 2022,Test # 2453
JR Hazlewood,4.0,0,16,4,4.00,4.00,6.0,,T20I v Sri Lanka,Colombo (RPS),7 Jun 2022,T20I # 1551
JR Hazlewood,4.0,1,16,0,4.00,-,-,,T20I v Sri Lanka,Colombo (RPS),8 Jun 2022,T20I # 1552
JR Hazlewood,4.0,1,25,2,6.25,12.50,12.0,,T20I v Sri Lanka,Pallekele,11 Jun 2022,T20I # 1564
JR Hazlewood,10.0,0,54,1,5.40,54.00,60.0,,ODI v Sri Lanka,Pallekele,14 Jun 2022,ODI # 4409
JR Hazlewood,7.0,1,26,0,3.71,-,-,,ODI v Sri Lanka,Pallekele,16 Jun 2022,ODI # 4412
JR Hazlewood,9.3,0,57,1,6.00,57.00,57.0,,ODI v Sri Lanka,Colombo (RPS),19 Jun 2022,ODI # 4415
JR Hazlewood,10.0,0,45,0,4.50,-,-,,ODI v Sri Lanka,Colombo (RPS),21 Jun 2022,ODI # 4416
JR Hazlewood,7.0,3,22,2,3.14,11.00,21.0,,ODI v Sri Lanka,Colombo (RPS),24 Jun 2022,ODI # 4418
JR Hazlewood,10.0,1,36,0,3.60,-,-,,ODI v Zimbabwe,Townsville,28 Aug 2022,ODI # 4458
