Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Ground,Start Date,temp,humidity,windspeed,conditions,format,opposition
Mohammad Nabi,3,0,22,0,7.33,-,-,Sharjah,7 Sep 2022,95,49.7,18.3,Clear,T20I,Pakistan
Mohammad Nabi,3,0,34,0,11.33,-,-,Dubai (DSC),8 Sep 2022,N/A,N/A,N/A,N/A,T20I,India
Mohammad Nabi,3,0,16,1,5.33,16,18,Perth,22 Oct 2022,63.7,72.2,9.1,"Rain, Partially cloudy",T20I,England
Mohammad Nabi,2,0,16,0,8,-,-,Brisbane,1 Nov 2022,72,70.5,9.6,"Rain, Partially cloudy",T20I,Sri Lanka
Mohammad Nabi,1,0,14,0,14,-,-,Adelaide,4 Nov 2022,55,70.3,12.6,Clear,T20I,Australia
Mohammad Nabi,2,0,27,0,13.5,-,-,Pallekele,25 Nov 2022,80.6,80.9,5.8,Clear,ODI,Sri Lanka
Mohammad Nabi,-,-,-,-,-,-,-,Pallekele,27 Nov 2022,82.5,81.2,8.1,"Rain, Partially cloudy",ODI,Sri Lanka
Mohammad Nabi,10,0,56,2,5.6,28,30,Pallekele,30 Nov 2022,80.5,75.3,8.1,"Rain, Partially cloudy",ODI,Sri Lanka
Mohammad Nabi,3,0,12,2,4,6,9,Sharjah,24 Mar 2023,73,58.6,15,Partially cloudy,T20I,Pakistan
Mohammad Nabi,-,-,-,-,-,-,-,Sharjah,26 Mar 2023,77.3,56.4,13.4,Clear,T20I,Pakistan
Mohammad Nabi,3,0,32,1,10.66,32,18,Sharjah,27 Mar 2023,82.1,44.4,15.6,"Rain, Partially cloudy",T20I,Pakistan
Mohammad Nabi,7,0,31,1,4.42,31,42,Hambantota,2 Jun 2023,82.4,87.2,19.7,"Rain, Partially cloudy",ODI,Sri Lanka
Mohammad Nabi,10,0,52,2,5.2,26,30,Hambantota,4 Jun 2023,84.2,82.5,19.7,Overcast,ODI,Sri Lanka
Mohammad Nabi,3,0,20,0,6.66,-,-,Hambantota,7 Jun 2023,85,79.5,20.8,Partially cloudy,ODI,Sri Lanka
Mohammad Nabi,6,0,25,1,4.16,25,36,Chattogram,5 Jul 2023,85.3,81.9,17.4,"Rain, Partially cloudy",ODI,Bangladesh
Mohammad Nabi,6,0,29,1,4.83,29,36,Chattogram,8 Jul 2023,84.4,82.5,11.4,"Rain, Partially cloudy",ODI,Bangladesh
Mohammad Nabi,2,0,7,1,3.5,7,12,Chattogram,11 Jul 2023,84.7,84.7,13.9,"Rain, Partially cloudy",ODI,Bangladesh
Mohammad Nabi,1,0,8,0,8,-,-,Sylhet,14 Jul 2023,80.3,88.2,6.6,"Rain, Partially cloudy",T20I,Bangladesh
Mohammad Nabi,-,-,-,-,-,-,-,Sylhet,16 Jul 2023,81.9,80,6,"Rain, Overcast",T20I,Bangladesh
Mohammad Nabi,10,0,34,2,3.4,17,30,Hambantota,22 Aug 2023,85,81.1,15,Partially cloudy,ODI,Pakistan
Mohammad Nabi,10,0,46,2,4.6,23,30,Hambantota,24 Aug 2023,85,74.9,15.2,Partially cloudy,ODI,Pakistan
Mohammad Nabi,4,0,18,0,4.5,-,-,Colombo (RPS),26 Aug 2023,45.7,64.6,12,Partially cloudy,ODI,Pakistan
Mohammad Nabi,10,0,50,0,5,-,-,Lahore,3 Sep 2023,89.6,57.6,9.2,Clear,ODI,Bangladesh
Mohammad Nabi,10,0,35,0,3.5,-,-,Lahore,5 Sep 2023,87.9,61.2,17.7,Clear,ODI,Sri Lanka
Mohammad Nabi,6,1,18,0,3,-,-,Dharamsala,7 Oct 2023,83.6,80.6,5.8,"Rain, Partially cloudy",ODI,Bangladesh
Mohammad Nabi,4,0,32,0,8,-,-,Delhi,11 Oct 2023,82.3,55.8,10.3,Clear,ODI,India
Mohammad Nabi,6,0,16,2,2.66,8,18,Delhi,15 Oct 2023,81.6,58.1,10.3,Clear,ODI,England
Mohammad Nabi,8,1,41,0,5.12,-,-,Chennai,18 Oct 2023,84.3,75.2,8.7,Partially cloudy,ODI,New Zealand
Mohammad Nabi,10,0,31,1,3.1,31,60,Chennai,23 Oct 2023,84.2,70.9,9.1,Partially cloudy,ODI,Pakistan
Mohammad Nabi,6,0,33,0,5.5,-,-,Pune,30 Oct 2023,74.9,50,7.6,Clear,ODI,Sri Lanka
Mohammad Nabi,9.3,1,28,3,2.94,9.33,19,Lucknow,3 Nov 2023,74.4,69.5,6.9,Clear,ODI,Netherlands
Mohammad Nabi,2,0,20,0,10,-,-,Wankhede,7 Nov 2023,N/A,N/A,N/A,N/A,ODI,Australia
Mohammad Nabi,10,1,35,2,3.5,17.5,30,Ahmedabad,10 Nov 2023,81,54.4,4.7,Clear,ODI,South Africa
K Rabada,3,0,27,0,9,-,-,Adelaide,5 Nov 2014,57.4,59.3,18.3,Partially cloudy,T20I,Australia
K Rabada,3,0,25,1,8.33,25,18,Melbourne,7 Nov 2014,71.1,47,15,Partially cloudy,T20I,Australia
K Rabada,4,0,38,0,9.5,-,-,Cape Town,9 Jan 2015,71.1,59.3,29.2,Clear,T20I,West Indies
K Rabada,3,0,28,2,9.33,14,9,Mirpur,5 Jul 2015,84.1,89.3,9.6,"Rain, Partially cloudy",T20I,Bangladesh
K Rabada,8,3,16,6,2,2.66,8,Mirpur,10 Jul 2015,81.4,93.2,17.2,"Rain, Overcast",ODI,Bangladesh
K Rabada,7,0,45,2,6.42,22.5,21,Mirpur,12 Jul 2015,84.2,86.5,9.6,"Rain, Partially cloudy",ODI,Bangladesh
K Rabada,6,0,41,0,6.83,-,-,Chattogram,15 Jul 2015,82.9,92.5,15,"Rain, Overcast",ODI,Bangladesh
K Rabada,4,0,29,2,7.25,14.5,12,Durban,14 Aug 2015,65.4,68.9,11.4,Partially cloudy,T20I,New Zealand
K Rabada,4,0,30,3,7.5,10,8,Centurion,16 Aug 2015,54.8,87,11.4,"Rain, Partially cloudy",T20I,New Zealand
K Rabada,9.1,0,49,1,5.34,49,55,Centurion,19 Aug 2015,55.2,88.6,11.4,"Rain, Partially cloudy",ODI,New Zealand
K Rabada,10,1,33,2,3.3,16.5,30,Durban,26 Aug 2015,68.4,81.5,16.1,Partially cloudy,ODI,New Zealand
K Rabada,4,0,32,0,8,-,-,Dharamsala,2 Oct 2015,82.5,77.8,7.4,Partially cloudy,T20I,India
K Rabada,4,0,18,1,4.5,18,24,Cuttack,5 Oct 2015,83.5,81,7.4,"Rain, Partially cloudy",T20I,India
K Rabada,10,0,58,2,5.8,29,30,Kanpur,11 Oct 2015,85.2,48.9,7.4,Clear,ODI,India
K Rabada,10,1,49,1,4.9,49,60,Indore,14 Oct 2015,82.5,45.5,9.2,Partially cloudy,ODI,India
K Rabada,10,0,39,0,3.9,-,-,Rajkot,18 Oct 2015,88.4,50.5,6.9,Partially cloudy,ODI,India
K Rabada,10,0,54,3,5.4,18,20,Chennai,22 Oct 2015,83.3,72.6,12.8,Partially cloudy,ODI,India
K Rabada,7,0,41,4,5.85,10.25,10.5,Wankhede,25 Oct 2015,N/A,N/A,N/A,N/A,ODI,India
K Rabada,22,7,49,1,2.22,49,132,Mohali,5 Nov 2015,72.9,55.1,6.3,"Rain, Partially cloudy",Test,India
K Rabada,5,1,17,0,3.4,-,-,Bengaluru,14 Nov 2015,71.8,81.8,9.2,"Rain, Partially cloudy",Test,India
K Rabada,22,9,45,1,2.04,45,132,Nagpur,25 Nov 2015,76.5,54.8,7.2,Partially cloudy,Test,India
K Rabada,42.5,4,232,4,5.41,58,64.2,Cape Town,2 Jan 2016,76.2,65.1,25.3,Clear,Test,England
K Rabada,27.1,5,106,5,3.9,21.2,32.6,Johannesburg,14 Jan 2016,68.6,67.5,15.3,"Rain, Partially cloudy",Test,England
K Rabada,39.4,8,144,13,3.63,11.07,18.3,Centurion,22 Jan 2016,75.6,70.2,13.9,Partially cloudy,Test,England
K Rabada,9,0,35,0,3.88,-,-,Gqeberha,6 Feb 2016,70,70.7,30,Clear,ODI,England
K Rabada,10,0,65,2,6.5,32.5,30,Centurion,9 Feb 2016,81.7,72.5,13.9,"Rain, Partially cloudy",ODI,England
K Rabada,9.5,1,45,4,4.57,11.25,14.7,Johannesburg,12 Feb 2016,76.4,43.2,10.2,Rain,ODI,England
K Rabada,9,1,34,3,3.77,11.33,18,Cape Town,14 Feb 2016,68.2,68.3,16.1,"Rain, Partially cloudy",ODI,England
K Rabada,4,0,29,1,7.25,29,24,Cape Town,19 Feb 2016,64.9,81.1,20.8,"Rain, Partially cloudy",T20I,England
K Rabada,3.4,0,28,2,7.63,14,11,Johannesburg,21 Feb 2016,76.1,54.9,13.4,"Rain, Partially cloudy",T20I,England
K Rabada,4,0,26,2,6.5,13,12,Durban,4 Mar 2016,77.2,78,10.3,Partially cloudy,T20I,Australia
K Rabada,4,0,25,2,6.25,12.5,12,Johannesburg,6 Mar 2016,75.4,39.2,9.8,Partially cloudy,T20I,Australia
K Rabada,4,0,38,1,9.5,38,24,Cape Town,9 Mar 2016,67.4,62.5,24.2,Clear,T20I,Australia
K Rabada,4,0,50,2,12.5,25,12,Wankhede,18 Mar 2016,N/A,N/A,N/A,N/A,T20I,England
K Rabada,4,0,37,2,9.25,18.5,12,Wankhede,20 Mar 2016,N/A,N/A,N/A,N/A,T20I,Afghanistan
K Rabada,3.4,0,38,1,10.36,38,22,Nagpur,25 Mar 2016,87.7,19.9,6.3,Clear,T20I,West Indies
K Rabada,9,1,34,0,3.77,-,-,Providence,3 Jun 2016,62.8,83,10.9,"Rain, Overcast",ODI,West Indies
K Rabada,7,1,13,3,1.85,4.33,14,Providence,7 Jun 2016,71.9,69.3,14.3,"Rain, Partially cloudy",ODI,Australia
K Rabada,8,0,66,1,8.25,66,48,Basseterre,11 Jun 2016,83.1,74.3,13.8,"Rain, Partially cloudy",ODI,Australia
K Rabada,7,0,46,0,6.57,-,-,Basseterre,15 Jun 2016,83.6,72.7,18.2,Partially cloudy,ODI,West Indies
K Rabada,-,-,-,-,-,-,-,Bridgetown,19 Jun 2016,79.2,89,26.4,"Rain, Overcast",ODI,Australia
K Rabada,10,1,31,3,3.1,10.33,20,Bridgetown,24 Jun 2016,82.2,80.8,23,Partially cloudy,ODI,West Indies
K Rabada,-,-,-,-,-,-,-,Durban,19 Aug 2016,67,76.2,9.2,Partially cloudy,Test,New Zealand
K Rabada,29.3,6,116,5,3.93,23.2,35.4,Centurion,27 Aug 2016,68.8,82.9,12.7,"Rain, Overcast",Test,New Zealand
K Rabada,4,1,22,1,5.5,22,24,Benoni,25 Sep 2016,67.4,31.4,16.8,Clear,ODI,Ireland
K Rabada,10,0,63,0,6.3,-,-,Centurion,30 Sep 2016,56.7,74.9,12.5,Partially cloudy,ODI,Australia
K Rabada,7,0,31,2,4.42,15.5,21,Johannesburg,2 Oct 2016,62.7,22.9,11.7,Clear,ODI,Australia
K Rabada,10,0,86,1,8.6,86,60,Durban,5 Oct 2016,62.5,62.5,9.2,"Rain, Partially cloudy",ODI,Australia
K Rabada,9,0,84,2,9.33,42,27,Cape Town,12 Oct 2016,56.9,56.2,18.3,Partially cloudy,ODI,Australia
K Rabada,51,7,170,7,3.33,24.28,43.7,Perth,3 Nov 2016,63.7,71.1,18.3,Clear,Test,Australia
K Rabada,23,5,54,5,2.34,10.8,27.6,Hobart,12 Nov 2016,56.2,79.1,17.4,"Rain, Partially cloudy",Test,Australia
K Rabada,34.1,8,112,3,3.27,37.33,68.3,Adelaide,24 Nov 2016,55.5,63.9,20.8,"Rain, Partially cloudy",Test,Australia
K Rabada,34,7,140,4,4.11,35,51,Gqeberha,26 Dec 2016,69.8,78.5,19.7,Clear,Test,Sri Lanka
K Rabada,29,5,92,10,3.17,9.2,17.4,Cape Town,2 Jan 2017,71.5,69.3,20.8,Partially cloudy,Test,Sri Lanka
K Rabada,24,6,94,5,3.91,18.8,28.8,Johannesburg,12 Jan 2017,71.2,65.7,10.3,"Rain, Partially cloudy",Test,Sri Lanka
K Rabada,10,1,35,1,3.5,35,60,Gqeberha,28 Jan 2017,68.3,67.8,40.3,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,8,0,47,1,5.87,47,48,Durban,1 Feb 2017,78.7,70.4,23,Partially cloudy,ODI,Sri Lanka
K Rabada,7,0,39,2,5.57,19.5,21,Johannesburg,4 Feb 2017,69.6,67.1,11.1,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,9,1,50,2,5.55,25,27,Cape Town,7 Feb 2017,70.1,74.1,24.2,Partially cloudy,ODI,Sri Lanka
K Rabada,10,0,55,0,5.5,-,-,Centurion,10 Feb 2017,75.1,85.1,7.8,"Rain, Overcast",ODI,Sri Lanka
K Rabada,7,1,31,2,4.42,15.5,21,Hamilton,19 Feb 2017,44.7,74.8,11.5,Partially cloudy,ODI,New Zealand
K Rabada,10,0,39,2,3.9,19.5,30,Wellington,25 Feb 2017,64.4,72.6,24,Partially cloudy,ODI,New Zealand
K Rabada,8,0,41,1,5.12,41,48,Hamilton,1 Mar 2017,50.8,88.7,21.2,"Rain, Partially cloudy",ODI,New Zealand
K Rabada,7.1,1,25,3,3.48,8.33,14.3,Auckland,4 Mar 2017,69,74.7,17.2,Partially cloudy,ODI,New Zealand
K Rabada,30,7,92,1,3.06,92,180,Dunedin,8 Mar 2017,50.2,78.1,17.2,Clear,Test,New Zealand
K Rabada,36,11,97,3,2.69,32.33,72,Wellington,16 Mar 2017,56.9,80.6,9.2,Clear,Test,New Zealand
K Rabada,34,3,122,4,3.58,30.5,51,Hamilton,25 Mar 2017,37.7,95.7,11.9,"Snow, Rain, Overcast",Test,New Zealand
K Rabada,9,0,63,1,7,63,54,Leeds,24 May 2017,61.3,81.2,11.2,Partially cloudy,ODI,England
K Rabada,10,0,50,2,5,25,30,Southampton,27 May 2017,60.9,85.2,17.3,"Rain, Partially cloudy",ODI,England
K Rabada,9,1,39,4,4.33,9.75,13.5,Lord's,29 May 2017,42.5,73,22.2,Partially cloudy,ODI,England
K Rabada,8,1,46,1,5.75,46,48,The Oval,3 Jun 2017,60.5,86.2,10.9,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,7,1,36,0,5.14,-,-,Birmingham,7 Jun 2017,56.6,67.7,16.1,Partially cloudy,ODI,Pakistan
K Rabada,9,2,34,0,3.77,-,-,The Oval,11 Jun 2017,59.5,33.4,13.6,Partially cloudy,ODI,India
K Rabada,48,9,173,6,3.6,28.83,48,Lord's,6 Jul 2017,40.5,77.2,16.9,Clear,Test,England
K Rabada,44,8,141,4,3.2,35.25,66,The Oval,27 Jul 2017,61.4,83.2,22.1,"Rain, Partially cloudy",Test,England
K Rabada,43,11,141,6,3.27,23.5,43,Manchester,4 Aug 2017,59.8,77.3,16.6,"Rain, Partially cloudy",Test,England
K Rabada,34,8,117,5,3.44,23.4,40.8,Potchefstroom,28 Sep 2017,65.9,47.9,16.6,Clear,Test,Bangladesh
K Rabada,24.5,5,63,10,2.53,6.3,14.9,Bloemfontein,6 Oct 2017,59.9,56.3,11.4,Clear,Test,Bangladesh
K Rabada,10,1,43,4,4.3,10.75,15,Kimberley,15 Oct 2017,65.4,20.8,23.5,Clear,ODI,Bangladesh
K Rabada,9,1,40,0,4.44,-,-,Paarl,18 Oct 2017,56.7,71.9,17.2,Partially cloudy,ODI,Bangladesh
K Rabada,8,1,33,1,4.12,33,48,East London,22 Oct 2017,69.5,76.7,15.9,Clear,ODI,Bangladesh
K Rabada,13.1,5,24,3,1.82,8,26.3,Gqeberha,26 Dec 2017,65.9,65.3,16.1,Partially cloudy,Test,Zimbabwe
K Rabada,28.4,6,75,5,2.61,15,34.4,Cape Town,5 Jan 2018,70.3,70.5,27.7,Partially cloudy,Test,India
K Rabada,34,4,121,4,3.55,30.25,51,Centurion,13 Jan 2018,78.9,74.3,12.5,"Rain, Partially cloudy",Test,India
K Rabada,41.4,11,108,6,2.59,18,41.6,Johannesburg,24 Jan 2018,67.6,70.8,13.9,"Rain, Partially cloudy",Test,India
K Rabada,9.3,0,48,0,5.05,-,-,Durban,1 Feb 2018,71.7,79.5,12.8,"Rain, Partially cloudy",ODI,India
K Rabada,5,0,24,1,4.8,24,30,Centurion,4 Feb 2018,73,70.6,13.4,Partially cloudy,ODI,India
K Rabada,10,1,54,1,5.4,54,60,Cape Town,7 Feb 2018,74.5,59.2,18.3,Partially cloudy,ODI,India
K Rabada,10,0,58,2,5.8,29,30,Johannesburg,10 Feb 2018,69.4,68.1,9.5,"Rain, Partially cloudy",ODI,India
K Rabada,9,0,58,1,6.44,58,54,Gqeberha,13 Feb 2018,68.8,87.3,20,"Rain, Overcast",ODI,India
K Rabada,38,12,102,4,2.68,25.5,57,Durban,1 Mar 2018,73.1,80.6,12.8,"Rain, Partially cloudy",Test,Australia
K Rabada,43,11,150,11,3.48,13.63,23.4,Gqeberha,9 Mar 2018,64.1,79.4,20.8,"Rain, Partially cloudy",Test,Australia
K Rabada,32.5,7,122,5,3.71,24.4,39.4,Cape Town,22 Mar 2018,71.1,51,18.3,Clear,Test,Australia
K Rabada,27,10,69,3,2.55,23,54,Johannesburg,30 Mar 2018,67.6,69.8,16.1,"Rain, Partially cloudy",Test,Australia
K Rabada,26,1,94,7,3.61,13.42,22.2,Galle,12 Jul 2018,63.1,74.7,12.9,"Rain, Partially cloudy",Test,Sri Lanka
K Rabada,28,3,97,1,3.46,97,168,Colombo (SSC),20 Jul 2018,N/A,N/A,N/A,N/A,Test,Sri Lanka
K Rabada,8,0,41,4,5.12,10.25,12,Dambulla,29 Jul 2018,78.1,80.8,18.8,Partially cloudy,ODI,Sri Lanka
K Rabada,9,1,48,1,5.33,48,54,Dambulla,1 Aug 2018,78.2,80.2,17.4,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,8,0,34,0,4.25,-,-,Pallekele,5 Aug 2018,81.1,84.1,15,Partially cloudy,ODI,Sri Lanka
K Rabada,10,0,47,1,4.7,47,60,Colombo (RPS),12 Aug 2018,55.6,83.1,8.5,Partially cloudy,ODI,Sri Lanka
K Rabada,4,0,24,2,6,12,12,Colombo (RPS),14 Aug 2018,61.2,71,9.5,Partially cloudy,T20I,Sri Lanka
K Rabada,8,2,34,2,4.25,17,24,Kimberley,30 Sep 2018,73.9,35.8,26.4,Clear,ODI,Zimbabwe
K Rabada,10,1,32,3,3.2,10.66,20,Paarl,6 Oct 2018,70,62.8,22.8,Clear,ODI,Zimbabwe
K Rabada,8,0,30,0,3.75,-,-,Perth,4 Nov 2018,63,67.1,18.8,Partially cloudy,ODI,Australia
K Rabada,9.3,0,54,4,5.68,13.5,14.2,Adelaide,9 Nov 2018,59.6,49.9,12.8,Partially cloudy,ODI,Australia
K Rabada,10,3,40,3,4,13.33,20,Hobart,11 Nov 2018,57,63.4,17.6,Partially cloudy,ODI,Australia
K Rabada,2,0,21,0,10.5,-,-,Carrara,17 Nov 2018,54,54.9,16.1,Partially cloudy,T20I,Australia
K Rabada,32,8,106,6,3.31,17.66,32,Centurion,26 Dec 2018,74,79.1,14.4,Partially cloudy,Test,Pakistan
K Rabada,26.4,4,96,6,3.6,16,26.6,Cape Town,3 Jan 2019,74.2,50,17.2,Clear,Test,Pakistan
K Rabada,27.4,2,116,5,4.19,23.2,33.2,Johannesburg,11 Jan 2019,74.7,60.2,15.5,"Rain, Partially cloudy",Test,Pakistan
K Rabada,9.1,1,51,0,5.56,-,-,Gqeberha,19 Jan 2019,66.1,59.3,34.9,Partially cloudy,ODI,Pakistan
K Rabada,9,1,35,2,3.88,17.5,27,Durban,22 Jan 2019,74.9,73.8,27.5,Partially cloudy,ODI,Pakistan
K Rabada,10,0,57,2,5.7,28.5,30,Centurion,25 Jan 2019,77.1,79,13.9,Partially cloudy,ODI,Pakistan
K Rabada,5,0,29,0,5.8,-,-,Johannesburg,27 Jan 2019,65,76.3,15.7,"Rain, Partially cloudy",ODI,Pakistan
K Rabada,10,1,43,1,4.3,43,60,Cape Town,30 Jan 2019,71.9,75.2,23,Partially cloudy,ODI,Pakistan
K Rabada,34.5,5,145,3,4.16,48.33,69.6,Durban,13 Feb 2019,77.2,80.9,15,"Rain, Partially cloudy",Test,Sri Lanka
K Rabada,27.4,5,91,5,3.28,18.2,33.2,Gqeberha,21 Feb 2019,70.8,80.7,15,Partially cloudy,Test,Sri Lanka
K Rabada,9,0,48,1,5.33,48,54,Johannesburg,3 Mar 2019,75.7,57.7,13.4,Clear,ODI,Sri Lanka
K Rabada,9,1,43,3,4.77,14.33,18,Centurion,6 Mar 2019,77.2,83.7,8.5,Partially cloudy,ODI,Sri Lanka
K Rabada,6,2,18,1,3,18,36,Durban,10 Mar 2019,74.4,86.2,11.8,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,10,1,50,3,5,16.66,20,Cape Town,16 Mar 2019,68.8,73.2,11.4,Partially cloudy,ODI,Sri Lanka
K Rabada,4,0,42,1,10.5,42,24,Cape Town,19 Mar 2019,67.9,80.5,15,Partially cloudy,T20I,Sri Lanka
K Rabada,10,0,66,2,6.6,33,30,The Oval,30 May 2019,63.8,40.6,18.3,Partially cloudy,ODI,England
K Rabada,10,0,57,0,5.7,-,-,The Oval,2 Jun 2019,60.4,31.9,12.3,Clear,ODI,Bangladesh
K Rabada,10,1,39,2,3.9,19.5,30,Southampton,5 Jun 2019,56.1,74.7,13,"Rain, Partially cloudy",ODI,India
K Rabada,-,-,-,-,-,-,-,Southampton,10 Jun 2019,51,89.4,11.2,"Rain, Overcast",ODI,West Indies
K Rabada,8,1,36,1,4.5,36,48,Cardiff,15 Jun 2019,55.2,80.5,13.6,"Rain, Partially cloudy",ODI,Afghanistan
K Rabada,10,0,42,1,4.2,42,60,Birmingham,19 Jun 2019,60.2,77.9,8.1,"Rain, Partially cloudy",ODI,New Zealand
K Rabada,10,0,65,0,6.5,-,-,Lord's,23 Jun 2019,42,88.6,12.8,"Rain, Partially cloudy",ODI,Pakistan
K Rabada,10,2,36,2,3.6,18,30,Chester-le-Street,28 Jun 2019,58.1,80.3,12.8,Partially cloudy,ODI,Sri Lanka
K Rabada,10,0,56,3,5.6,18.66,20,Manchester,6 Jul 2019,59.2,81.6,11.4,"Rain, Partially cloudy",ODI,Australia
K Rabada,3,0,24,0,8,-,-,Mohali,18 Sep 2019,85.1,75.3,8.1,Partially cloudy,T20I,India
K Rabada,4,0,39,3,9.75,13,8,Bengaluru,22 Sep 2019,75.5,87.5,8.1,"Rain, Partially cloudy",T20I,India
K Rabada,37,10,107,1,2.89,107,222,Visakhapatnam,2 Oct 2019,82.4,85.5,14.1,"Rain, Partially cloudy",Test,India
K Rabada,30,3,93,3,3.1,31,60,Pune,10 Oct 2019,75.3,86.1,8.9,"Rain, Partially cloudy",Test,India
K Rabada,23,7,85,3,3.69,28.33,46,Ranchi,19 Oct 2019,73.9,88.6,5.8,"Rain, Partially cloudy",Test,India
K Rabada,39,4,171,7,4.38,24.42,33.4,Centurion,26 Dec 2019,72,88.3,7.6,"Rain, Partially cloudy",Test,England
K Rabada,39.5,6,137,5,3.43,27.4,47.8,Cape Town,3 Jan 2020,70.2,70,21.9,Partially cloudy,Test,England
K Rabada,28,6,97,2,3.46,48.5,84,Gqeberha,16 Jan 2020,77.2,82.1,17.2,Partially cloudy,Test,England
K Rabada,3,0,45,0,15,-,-,Johannesburg,21 Feb 2020,70.1,74.1,10.7,"Rain, Partially cloudy",T20I,Australia
K Rabada,4,0,27,1,6.75,27,24,Gqeberha,23 Feb 2020,63.9,68.4,13.9,"Rain, Partially cloudy",T20I,Australia
K Rabada,4,0,42,1,10.5,42,24,Cape Town,26 Feb 2020,69.3,72.9,25.3,"Rain, Partially cloudy",T20I,Australia
K Rabada,4,0,32,0,8,-,-,Cape Town,27 Nov 2020,68.7,48.4,19.9,Partially cloudy,T20I,England
K Rabada,3.5,0,25,1,6.52,25,23,Paarl,29 Nov 2020,66.6,60.2,23,Clear,T20I,England
K Rabada,35,9,91,3,2.6,30.33,70,Karachi,26 Jan 2021,62.8,48.3,9.2,Clear,Test,Pakistan
K Rabada,35,5,106,2,3.02,53,105,Rawalpindi,4 Feb 2021,50.6,67.4,8.9,"Rain, Partially cloudy",Test,Pakistan
K Rabada,10,1,51,1,5.1,51,60,Centurion,2 Apr 2021,65.7,80.1,9.2,Partially cloudy,ODI,Pakistan
K Rabada,10,2,43,1,4.3,43,60,Johannesburg,4 Apr 2021,64.1,73,11.2,Partially cloudy,ODI,Pakistan
K Rabada,30,11,58,6,1.93,9.66,30,Gros Islet,10 Jun 2021,62.5,42.3,12.9,Clear,Test,West Indies
K Rabada,29,9,68,5,2.34,13.6,34.8,Gros Islet,18 Jun 2021,63.2,68.2,14.1,Clear,Test,West Indies
K Rabada,3,0,32,0,10.66,-,-,St George's,26 Jun 2021,64.5,92.7,6,"Rain, Partially cloudy",T20I,West Indies
K Rabada,4,0,37,3,9.25,12.33,8,St George's,27 Jun 2021,75.4,79.1,7.8,"Rain, Partially cloudy",T20I,West Indies
K Rabada,4,0,41,1,10.25,41,24,St George's,29 Jun 2021,74.2,76.8,6.2,"Rain, Partially cloudy",T20I,West Indies
K Rabada,3,0,36,1,12,36,18,St George's,1 Jul 2021,62.8,84.1,6,"Rain, Partially cloudy",T20I,West Indies
K Rabada,4,0,24,2,6,12,12,St George's,3 Jul 2021,55.8,77.8,8.2,Clear,T20I,West Indies
K Rabada,8.2,2,43,2,5.16,21.5,25,Dublin (Malahide),11 Jul 2021,58,90.8,13.4,"Rain, Partially cloudy",ODI,Ireland
K Rabada,10,0,58,1,5.8,58,60,Dublin (Malahide),13 Jul 2021,60.3,85.7,13.3,"Rain, Partially cloudy",ODI,Ireland
K Rabada,4,0,28,1,7,28,24,Dublin (Malahide),19 Jul 2021,65.5,82,11.3,Partially cloudy,T20I,Ireland
K Rabada,9,0,66,2,7.33,33,27,Colombo (RPS),2 Sep 2021,68.1,63.5,12.5,Partially cloudy,ODI,Sri Lanka
K Rabada,6,0,16,2,2.66,8,18,Colombo (RPS),4 Sep 2021,61.7,81.5,9.6,"Rain, Partially cloudy",ODI,Sri Lanka
K Rabada,8,0,46,0,5.75,-,-,Colombo (RPS),7 Sep 2021,58.9,91.7,26.8,"Rain, Overcast",ODI,Sri Lanka
K Rabada,3,0,21,0,7,-,-,Colombo (RPS),10 Sep 2021,52.4,78.5,18.7,Partially cloudy,T20I,Sri Lanka
K Rabada,2,0,29,0,14.5,-,-,Colombo (RPS),12 Sep 2021,68.7,66.7,13,Partially cloudy,T20I,Sri Lanka
K Rabada,3,0,23,2,7.66,11.5,9,Colombo (RPS),14 Sep 2021,63.7,91.7,10.9,"Rain, Partially cloudy",T20I,Sri Lanka
K Rabada,4,0,28,1,7,28,24,Abu Dhabi,23 Oct 2021,86.5,65.6,11.8,Clear,T20I,Australia
K Rabada,4,0,27,1,6.75,27,24,Dubai (DSC),26 Oct 2021,N/A,N/A,N/A,N/A,T20I,West Indies
K Rabada,3,0,32,0,10.66,-,-,Sharjah,30 Oct 2021,83.2,38.4,11.6,Clear,T20I,Sri Lanka
K Rabada,4,0,20,3,5,6.66,8,Abu Dhabi,2 Nov 2021,84.9,75.8,11.7,Clear,T20I,Bangladesh
K Rabada,4,0,48,3,12,16,8,Sharjah,6 Nov 2021,82.1,59.4,12,Clear,T20I,England
K Rabada,43,9,114,7,2.65,16.28,36.8,Centurion,26 Dec 2021,75.9,66.3,8.1,Clear,Test,India
K Rabada,37.1,5,141,6,3.79,23.5,37.1,Johannesburg,3 Jan 2022,69,66.4,16,"Rain, Partially cloudy",Test,India
K Rabada,39,9,126,7,3.23,18,33.4,Cape Town,11 Jan 2022,69.5,74.3,20.8,Partially cloudy,Test,India
K Rabada,30,6,113,2,3.76,56.5,90,Christchurch,17 Feb 2022,60.2,80.6,20.7,Partially cloudy,Test,New Zealand
